"date";"open";"high";"low";"close";"volume";"adjusted"
2010-03-15;58,43;58,599998;57,599998;58,130001;3531100;46,471695
2010-03-16;58,389999;59;57,75;58,919998;3566600;47,103256
2010-03-17;59,02;59,959999;58,959999;59,59;3866700;47,638885
2010-03-18;59,32;59,91;58,959999;59,25;3415000;47,367081
2010-03-19;58,990002;59,639999;58,639999;58,990002;5244000;47,159222
2010-03-22;58,330002;60,040001;58,279999;60,02;5205800;47,982647
2010-03-23;60,200001;62,080002;60,099998;61,959999;8971600;49,533569
2010-03-24;61,639999;61,650002;60,310001;60,490002;6149600;48,358391
2010-03-25;61,060001;61,830002;60,07;60,200001;5452100;48,126545
2010-03-26;60,52;61,200001;60,110001;60,560001;4195800;48,414341
2010-03-29;60,830002;61,419998;60,73;61,349998;3364400;49,273735
2010-03-30;61,560001;62;60,990002;61,110001;3932400;49,080963
2010-03-31;60,619999;61,139999;59,200001;59,459999;5567300;47,75576
2010-04-01;59,990002;60,700001;59,099998;59,740002;5010400;47,980648
2010-04-05;60,380001;60,799999;60,099998;60,639999;3515000;48,70348
2010-04-06;60,48;60,849998;60,27;60,68;2270100;48,735607
2010-04-07;60,66;60,959999;59,939999;60,400002;3690600;48,510727
2010-04-08;60,220001;60,779999;59,709999;60,619999;2714000;48,687412
2010-04-09;60,860001;61,68;60,740002;61,68;2807200;49,538757
2010-04-12;61,759998;62,389999;61,580002;62,040001;3805100;49,8279
2010-04-13;61,73;62,200001;61,09;61,540001;2381200;49,426315
2010-04-14;61,810001;62,029999;60,639999;61,77;3581700;49,611057
2010-04-15;61,52;62,73;61,259998;61,759998;2546300;49,60302
2010-04-16;61,509998;61,939999;59,889999;60,509998;4345700;48,599068
2010-04-19;60,060001;61;59,240002;60,470001;3536600;48,56694
2010-04-20;60,849998;61,5;60,029999;60,200001;3187300;48,35009
2010-04-21;60,330002;61;59,889999;60,5;3533600;48,591034
2010-04-22;59,889999;61,09;59,09;60,959999;2832900;48,960491
2010-04-23;60,990002;61,830002;60,669998;61,790001;3838700;49,62711
2010-04-26;62,470001;63,68;62,02;62,209999;4530700;49,964439
2010-04-27;61,779999;62,09;59,009998;59,32;4932200;47,643311
2010-04-28;59,959999;60,27;59,27;59,580002;2948700;47,852123
2010-04-29;60,16;60,799999;59,75;60,610001;2662500;48,679398
2010-04-30;61,029999;61,650002;59,77;59,82;3984700;48,04488
2010-05-03;60,41;61,599998;59,82;61,32;4745500;49,249626
2010-05-04;60,23;60,610001;57,869999;58,419998;6055300;46,920471
2010-05-05;57,290001;58,77;55,82;57,509998;6720400;46,189602
2010-05-06;56,970001;58,139999;52,73;56,389999;9057800;45,29007
2010-05-07;56,119999;57,380001;54,630001;56,380001;7929700;45,282036
2010-05-10;58,779999;59,669998;57,32;59,43;4719600;47,731659
2010-05-11;58,720001;60,41;58,5;59,459999;3394500;47,75576
2010-05-12;59,860001;61,310001;59,84;61,139999;4043000;49,105057
2010-05-13;61,040001;61,169998;59,799999;59,880001;3299400;48,093086
2010-05-14;59,119999;59,490002;57,299999;58,360001;4523800;46,87228
2010-05-17;58,57;58,869999;56,77;57,950001;4221700;46,542984
2010-05-18;58,470001;59,599998;57;57,16;4433600;45,908504
2010-05-19;59,470001;59,52;56;58,869999;11276800;47,281898
2010-05-20;57,040001;58,560001;56,349998;56,669998;8009300;45,514946
2010-05-21;55,52;59,049999;55,23;58,73;7004500;47,169445
2010-05-24;58,189999;58,869999;56,189999;56,330002;5300400;45,241871
2010-05-25;54,869999;55,900002;53,200001;55,889999;8849200;44,888481
2010-05-26;56,700001;57,610001;55,919998;56,139999;5225500;45,089272
2010-05-27;57,240002;59,490002;57,240002;59,439999;5068200;47,739693
2010-05-28;59,400002;59,57;57,029999;57,68;5162100;46,326122
2010-06-01;57,220001;58,68;56,580002;57,130001;4939800;45,884403
2010-06-02;58,099998;60,099998;57;60,07;7109000;48,245674
2010-06-03;60,41;60,860001;59,209999;59,669998;5281500;47,924412
2010-06-04;58,369999;59,330002;56,5;56,880001;5196200;45,683609
2010-06-07;57,139999;57,150002;54,709999;54,779999;5371700;43,996975
2010-06-08;55,009998;55,720001;53,950001;55,060001;6148700;44,22187
2010-06-09;55,759998;57,450001;54,939999;55,27;4816100;44,390541
2010-06-10;56,84;58;56,549999;57,869999;4373400;46,478733
2010-06-11;57,23;58,970001;56,950001;58,860001;3544000;47,273865
2010-06-14;59,450001;59,689999;57,27;57,639999;6107200;46,293999
2010-06-15;58,459999;59,509998;57,400002;59,5;6232800;47,787888
2010-06-16;59,009998;59,68;58,619999;59,34;3372400;47,659374
2010-06-17;59,830002;59,959999;58,259998;59,419998;4043800;47,72364
2010-06-18;59,5;59,849998;58,75;59,259998;5729700;47,595131
2010-06-21;60;61,43;59,849998;60,450001;5562200;48,55088
2010-06-22;60,380001;60,75;58,919998;59,099998;3965500;47,466625
2010-06-23;59,07;59,849998;58,209999;59,209999;3200700;47,554962
2010-06-24;58,73;59,419998;58,060001;58,189999;3722600;46,735733
2010-06-25;58,73;59,860001;58,119999;59,740002;8440100;47,980648
2010-06-28;59,509998;59,509998;58,360001;58,509998;2993200;47,229935
2010-06-29;57,540001;57,549999;54,900002;55,43;5541200;44,743725
2010-06-30;56,119999;57,529999;55,459999;55,68;6621200;44,945522
2010-07-01;55,98;56,18;53,689999;55,209999;6218200;44,566139
2010-07-02;55,299999;55,900002;53,919998;54,5;3892000;43,993015
2010-07-06;55,709999;56,060001;54,130001;54,630001;3787300;44,09795
2010-07-07;54,689999;56,599998;54,389999;56,599998;3406900;45,688156
2010-07-08;57,02;57,279999;56,139999;57,259998;3333400;46,220917
2010-07-09;57,200001;58,540001;56,869999;58,009998;3693200;46,826317
2010-07-12;57,689999;57,98;56,790001;57,48;3252000;46,39851
2010-07-13;58,330002;59,549999;58,09;59,369999;4090400;47,924126
2010-07-14;58,98;59,799999;58,490002;59,720001;3625300;48,206661
2010-07-15;59,630001;61,32;59,02;61,080002;6389600;49,304466
2010-07-16;60,450001;61,09;59,52;59,73;5054000;48,214722
2010-07-19;60,220001;60,669998;59,259998;60,110001;3005000;48,521477
2010-07-20;59,02;60,959999;58,939999;60,689999;4363700;48,989647
2010-07-21;61,330002;63;61,200001;61,759998;5801600;49,853374
2010-07-22;62,490002;63,470001;62,27;62,810001;4502000;50,700947
2010-07-23;62,73;64,830002;62,59;64,5;5306100;52,065121
2010-07-26;64,5;64,989998;63,900002;64,980003;4612700;52,452599
2010-07-27;65,019997;65,190002;63,82;64,279999;4014200;51,887543
2010-07-28;63,970001;64,629997;63,950001;64,18;1926800;51,806816
2010-07-29;64,650002;65,18;63,290001;64,510002;3724800;52,073208
2010-07-30;64;67,089996;63,900002;66,68;6414600;53,824848
2010-08-02;67,879997;67,940002;66,93;67,169998;4823000;54,220387
2010-08-03;66,860001;67,239998;65,959999;66,82;3461500;53,937881
2010-08-04;67;67,849998;66,540001;67,559998;3191100;54,535198
2010-08-05;67,449997;69,099998;67,290001;67,980003;4430900;54,874214
2010-08-06;67,559998;68,300003;66,75;68,040001;4922400;54,922668
2010-08-09;68,93;69,470001;68,239998;69,290001;3990100;55,931671
2010-08-10;68,559998;68,779999;67,389999;67,919998;4241800;54,825794
2010-08-11;66,480003;66,730003;64,959999;65,339996;5413900;52,743183
2010-08-12;64,459999;65,910004;64,110001;65,529999;3880900;52,896545
2010-08-13;65,279999;65,339996;64,300003;64,849998;2642100;52,347656
2010-08-16;64,779999;66,330002;64,160004;65,589996;3427800;52,944996
2010-08-17;66,790001;67,75;66,269997;67,230003;5731400;54,26881
2010-08-18;67,139999;67,5;65,459999;65,980003;9533500;53,259811
2010-08-19;66,699997;66,900002;64,779999;65,709999;5010800;53,041851
2010-08-20;65;65,529999;64,779999;65,129997;4123700;52,573669
2010-08-23;65,550003;65,650002;62,450001;63,02;5788500;50,870453
2010-08-24;61,68;63,27;61,5;62,34;5831900;50,321548
2010-08-25;61,57;63,130001;60,450001;62,860001;5771900;50,741302
2010-08-26;62,880001;64,190002;62,650002;62,75;4808300;50,652515
2010-08-27;63,389999;64,849998;61,900002;64,629997;4832100;52,170071
2010-08-30;64,480003;64,599998;62,98;62,98;4068500;50,838169
2010-08-31;62,27;64,25;62,110001;63,27;3569200;51,072258
2010-09-01;64,690002;66,68;64,470001;66,529999;5450700;53,703773
2010-09-02;66,620003;67,889999;66,349998;67,75;3747900;54,688564
2010-09-03;68,050003;69,220001;68;68,629997;4086600;55,398918
2010-09-07;68,349998;68,449997;67,309998;67,669998;3922300;54,624001
2010-09-08;67,839996;68,68;67,809998;68,089996;3219000;54,963005
2010-09-09;68,970001;69;67,199997;67,339996;3211300;54,357609
2010-09-10;67,550003;68,419998;67,120003;67,809998;2868000;54,737007
2010-09-13;68,809998;69,980003;68,610001;69,779999;4380900;56,327217
2010-09-14;69,690002;70,779999;69,260002;70,029999;4381800;56,529011
2010-09-15;69,660004;70,559998;69,349998;70,059998;3740100;56,553215
2010-09-16;70,120003;70,599998;69,57;69,639999;2627700;56,214211
2010-09-17;70,209999;72,470001;69,720001;72,449997;6501600;58,48246
2010-09-20;72,709999;73,699997;72,25;73,610001;4694000;59,418823
2010-09-21;73,370003;73,620003;72,260002;73,040001;5821300;58,95871
2010-09-22;73,07;73,199997;71,849998;72,080002;4396100;58,1838
2010-09-23;71,5;72,57;70,510002;71,190002;3911500;57,465359
2010-09-24;71,889999;72,989998;71,889999;72,639999;3830800;58,635853
2010-09-27;72,849998;72,940002;71,900002;72,099998;2731400;58,199936
2010-09-28;71,93;71,989998;70,43;71,589996;4666400;58,029716
2010-09-29;71,269997;72,290001;70,849998;71,730003;3121300;58,143196
2010-09-30;72,080002;72,290001;69,419998;69,779999;6941400;56,562576
2010-10-01;69,150002;69,650002;68,419998;68,57;8339400;55,58176
2010-10-04;68,300003;68,849998;67,669998;68,620003;4385500;55,622292
2010-10-05;69,419998;71,889999;69,419998;71,300003;4774300;57,794651
2010-10-06;71,099998;72,529999;71,099998;71,959999;3651000;58,329636
2010-10-07;72,43;72,5;70,849998;71,900002;2694300;58,281002
2010-10-08;74,110001;76,830002;74,110001;75,349998;10645300;61,077492
2010-10-11;76,099998;76,169998;74,470001;75,309998;3279000;61,045082
2010-10-12;75,190002;75,550003;73,879997;74,660004;4244100;60,518219
2010-10-13;75,5;76;75,239998;75,279999;4168000;61,020767
2010-10-14;75,190002;75,720001;74,199997;75,089996;3280900;60,866764
2010-10-15;76,050003;76,309998;75,269997;76,160004;5321200;61,734077
2010-10-18;76,120003;76,629997;75,660004;76,050003;3132100;61,644882
2010-10-19;74,629997;75,800003;73,629997;74,919998;5163700;60,728951
2010-10-20;75,110001;77,150002;74,75;76,440002;4081000;61,961044
2010-10-21;77,019997;77,720001;75,919998;77,050003;4372500;62,455509
2010-10-22;76,75;77,290001;76,5;77,25;3320800;62,617615
2010-10-25;77,989998;78,889999;77,139999;77,239998;3742400;62,609509
2010-10-26;76,889999;77,440002;76,25;76,419998;2752300;61,94482
2010-10-27;75,900002;75,910004;74,220001;75,839996;4183300;61,474686
2010-10-28;76,370003;76,860001;74,589996;75,5;3018200;61,199066
2010-10-29;75,019997;77,089996;75,019997;76,800003;2567100;62,252861
2010-11-01;77,459999;77,940002;75,720001;76,339996;2707200;61,87999
2010-11-02;77,360001;78,339996;76,860001;77,339996;2984600;62,690586
2010-11-03;77,489998;77,580002;76,199997;77,519997;2485400;62,83646
2010-11-04;78,32;79,260002;77,690002;79,18;3338300;64,18203
2010-11-05;79,339996;79,529999;78,620003;79,099998;2282200;64,117188
2010-11-08;78,949997;79,019997;77,900002;78,669998;2343600;63,768635
2010-11-09;79,209999;79,660004;77,470001;77,870003;3617800;63,120159
2010-11-10;78,169998;79,139999;77,599998;78,919998;3057700;63,971283
2010-11-11;78,199997;78,919998;78,050003;78,790001;4440400;63,865913
2010-11-12;78,190002;78,839996;76,059998;76,860001;5650000;62,301495
2010-11-15;77,07;77,75;76,43;76,480003;3084500;61,993473
2010-11-16;75,879997;76,010002;74,129997;75,699997;4361600;61,361214
2010-11-17;75,760002;76,230003;75,080002;76;2155600;61,604393
2010-11-18;77,260002;78,190002;76,889999;77,279999;3597000;62,641907
2010-11-19;77,669998;78,150002;76,809998;77,980003;4068300;63,209366
2010-11-22;77,160004;77,739998;76,199997;77,25;4049500;62,617615
2010-11-23;76,220001;76,760002;75,519997;76,339996;4195700;61,87999
2010-11-24;76,230003;77,360001;75,669998;76,230003;8469300;61,790833
2010-11-26;75,690002;76,300003;75,260002;76;1750100;61,604393
2010-11-29;76,029999;76,449997;75,18;75,18;5992300;60,939709
2010-11-30;74,940002;75,139999;74,059998;74,699997;5376600;60,550625
2010-12-01;75,889999;76,220001;75,230003;76,139999;4969500;61,717873
2010-12-02;76,239998;78,580002;76,160004;78,300003;5231700;63,468731
2010-12-03;77,57;78,550003;77,519997;78,309998;2751700;63,47683
2010-12-06;78,449997;79,139999;77,709999;79,040001;3191900;64,068573
2010-12-07;79,900002;82,5;79,82;81,419998;8160100;65,997749
2010-12-08;81,529999;81,730003;79,470001;80,610001;5331300;65,341194
2010-12-09;81,440002;81,440002;79,949997;80,550003;3565100;65,292557
2010-12-10;80,860001;82,480003;80,440002;82,139999;4063100;66,58136
2010-12-13;82,989998;82,989998;81,889999;81,910004;3915700;66,394943
2010-12-14;81,919998;82,989998;81,650002;82,540001;3522300;66,905579
2010-12-15;82,230003;83,389999;81,360001;81,559998;3957000;66,111206
2010-12-16;82,110001;82,459999;81,099998;82,279999;2944700;66,694847
2010-12-17;82,260002;82,330002;81,5;81,550003;3370400;66,103142
2010-12-20;81,699997;82,669998;81,610001;82,57;2188600;66,929932
2010-12-21;82,730003;84,849998;82,620003;84,459999;3698100;68,461929
2010-12-22;84,480003;84,669998;83,540001;83,949997;2230900;68,048546
2010-12-23;83,980003;83,980003;83,309998;83,580002;1685000;67,748634
2010-12-27;83,239998;83,760002;82,93;83,57;1489200;67,740486
2010-12-28;83,809998;83,980003;83;83,540001;1643500;67,716194
2010-12-29;83,610001;83,809998;83,309998;83,309998;1511600;67,813866
2010-12-30;83,360001;83,849998;83,050003;83,300003;1269500;67,805748
2010-12-31;83,25;83,290001;82,75;83,050003;1187900;67,602234
2011-01-03;83,93;84,75;83,459999;83,589996;3005900;68,041779
2011-01-04;84;84,080002;81,800003;83,019997;3117300;67,577797
2011-01-05;82,419998;84,639999;82,279999;84,239998;3020600;68,570892
2011-01-06;84,410004;84,68;83,459999;84,25;3527500;68,579033
2011-01-07;84,419998;85,300003;83,300003;84,339996;4061300;68,65229
2011-01-10;84,690002;85,300003;83,650002;84,580002;2958600;68,847656
2011-01-11;85,190002;86,650002;85,190002;85,660004;3357700;69,726791
2011-01-12;86,559998;87,739998;86,540001;87,449997;3283900;71,1838
2011-01-13;89,239998;89,970001;88,75;89,470001;6100300;72,828079
2011-01-14;89,470001;89,870003;88,830002;89,519997;4103300;72,868767
2011-01-18;89,690002;91,629997;89,690002;90,599998;4488700;73,747894
2011-01-19;90,5;91,279999;88,779999;89,400002;4851800;72,771095
2011-01-20;89,029999;90;86,889999;89,260002;4193200;72,657135
2011-01-21;90,379997;90,639999;88,639999;89,239998;3258300;72,640862
2011-01-24;89,470001;90,419998;88,910004;90,120003;2422900;73,357193
2011-01-25;89,559998;90,239998;88,239998;89,389999;3156400;72,762939
2011-01-26;89,940002;91,389999;89,550003;90,989998;3254700;74,065353
2011-01-27;91,400002;91,419998;90,010002;90,980003;3635000;74,057205
2011-01-28;91,260002;91,889999;88,68;88,910004;3367700;72,372238
2011-01-31;88,379997;91,349998;88,379997;90,900002;4373400;73,992065
2011-02-01;91,830002;93,5;91,419998;92,959999;5620000;75,668915
2011-02-02;92,870003;94,239998;92,870003;94,089996;4332600;76,588737
2011-02-03;93,900002;94,099998;92,370003;93,480003;3496000;76,092209
2011-02-04;93,510002;93,919998;92,620003;93,209999;3202300;75,872406
2011-02-07;93,639999;94,610001;93,239998;94,139999;2768800;76,629433
2011-02-08;94,290001;94,290001;93,010002;93,489998;2675300;76,100334
2011-02-09;94,150002;94,739998;93,199997;93,949997;3220400;76,474785
2011-02-10;93,629997;94,690002;93,389999;94,519997;2498400;76,938744
2011-02-11;94,150002;95,5;94,010002;95,419998;2560000;77,671333
2011-02-14;95,809998;95,900002;94,669998;94,760002;3904900;77,134125
2011-02-15;94,580002;94,75;93,089996;93,620003;4641900;76,206154
2011-02-16;97,199997;97,360001;94,019997;95,860001;12385200;78,02951
2011-02-17;96,199997;96,220001;94,650002;95,260002;4663800;77,541107
2011-02-18;94,93;95,080002;93,839996;95;5227800;77,329468
2011-02-22;93,599998;94,889999;90,940002;91;5469600;74,073463
2011-02-23;91,440002;91,440002;86,230003;88,260002;10405500;71,84314
2011-02-24;88,5;91,169998;87,650002;88,910004;6684100;72,372238
2011-02-25;91,839996;92;90,410004;90,489998;6145100;73,658363
2011-02-28;91,639999;91,739998;89,93;90,150002;5112400;73,381599
2011-03-01;90,75;91;88,330002;89,059998;5464800;72,494347
2011-03-02;88,760002;90,669998;88,699997;89,550003;4184300;72,893188
2011-03-03;90,870003;93,160004;90,43;92,629997;4846300;75,400284
2011-03-04;92,730003;93,059998;91,110001;92,349998;3610400;75,172386
2011-03-07;92,910004;93,150002;89,940002;90,370003;4207200;73,560669
2011-03-08;90,580002;92,099998;88,900002;91,510002;4183100;74,48864
2011-03-09;90,419998;90,639999;89;89,82;4702100;73,112984
2011-03-10;88,010002;89;86,099998;87,550003;5686400;71,265213
2011-03-11;85,879997;88;84,589996;87,790001;6210200;71,460564
2011-03-14;87,720001;88,129997;86,440002;87,629997;3922600;71,330315
2011-03-15;84,900002;88,029999;84,269997;87,68;4658900;71,371025
2011-03-16;87,889999;88,910004;85,989998;86,910004;5499800;70,744232
2011-03-17;88,75;90,260002;88;89,379997;5865500;72,754791
2011-03-18;91,080002;91,480003;89,669998;90,099998;5313300;73,340874
2011-03-21;91,480003;92,459999;91,360001;91,610001;4474100;74,570023
2011-03-22;91,769997;91,769997;90,160004;91,050003;3614100;74,114212
2011-03-23;90,75;91,57;90,120003;91,43;3152800;74,423492
2011-03-24;92,089996;93,389999;91,25;93,230003;3758800;75,888695
2011-03-25;93,400002;94,940002;92,699997;94,239998;3956500;76,710831
2011-03-28;94,669998;94,980003;93,269997;93,300003;3361300;75,945663
2011-03-29;93,220001;94,019997;91,75;93,949997;4336400;76,762726
2011-03-30;94,800003;94,919998;93,879997;94,449997;3351800;77,171257
2011-03-31;94,730003;96,980003;94,650002;96,889999;6140400;79,164886
2011-04-01;97,599998;99,800003;97,540001;98,599998;6490900;80,562057
2011-04-04;99,040001;99,540001;98,519997;99,239998;2974400;81,084976
2011-04-05;98,919998;99,059998;97,980003;98,209999;3149700;80,243401
2011-04-06;98,660004;98,660004;96,510002;97,010002;3613100;79,262955
2011-04-07;96,669998;98,120003;96,050003;96,470001;3671900;78,821724
2011-04-08;97,080002;97,669998;95,129997;95,93;3018600;78,380516
2011-04-11;95,900002;96,18;94,709999;94,989998;3615800;77,61248
2011-04-12;94,07;94,290001;92,860001;93,449997;4038800;76,354195
2011-04-13;94,57;94,709999;92,690002;93,580002;2816500;76,460426
2011-04-14;92,940002;94,370003;92,610001;94,25;2813600;77,007858
2011-04-15;94,32;94,489998;93,190002;93,760002;3986500;76,607498
2011-04-18;92,529999;92,529999;90,650002;91,529999;4715800;74,785446
2011-04-19;92,349998;92,580002;91,029999;92,379997;3775200;75,479973
2011-04-20;94,480003;94,639999;93,389999;93,889999;3685800;76,713715
2011-04-21;94,580002;95,370003;94,019997;95,25;3026100;77,824913
2011-04-25;95,199997;95,5;94,199997;94,720001;1945200;77,391876
2011-04-26;96,540001;97,779999;96,029999;97;4800000;79,254753
2011-04-27;97,080002;97,260002;94,650002;96,760002;3509500;79,058662
2011-04-28;96,410004;96,839996;95,459999;95,910004;2668100;78,364166
2011-04-29;96,800003;97,550003;95,870003;97,5;3856900;79,663284
2011-05-02;98,220001;98,300003;96,870003;97,389999;4282400;79,57341
2011-05-03;97,279999;97,279999;94,790001;94,980003;4142700;77,604294
2011-05-04;95,059998;95,5;91,720001;93,029999;4679300;76,011032
2011-05-05;91,940002;93,080002;91;91,540001;4612100;74,79361
2011-05-06;93,519997;94,169998;91,510002;91,529999;5191700;74,785446
2011-05-09;91,589996;93,540001;91,540001;92,800003;3254800;75,823112
2011-05-10;93,709999;94,610001;93,32;94,489998;3600400;77,203934
2011-05-11;93,779999;93,940002;90,809998;91,290001;6537600;74,589363
2011-05-12;90,809998;91,18;89,099998;90,360001;4656600;73,829491
2011-05-13;90,279999;90,589996;87,57;87,720001;6757500;71,672455
2011-05-16;87,330002;89,449997;86,629997;88,129997;4933000;72,007446
2011-05-17;87,300003;88,099998;86,160004;86,959999;6083000;71,051491
2011-05-18;86;86,669998;84,650002;86,5;12671600;70,675644
2011-05-19;86,860001;87,730003;85,879997;86,040001;7202600;70,299789
2011-05-20;85,75;85,949997;84,269997;84,75;5995700;69,245773
2011-05-23;83,019997;83,470001;82,25;83,059998;6543700;67,864975
2011-05-24;83,800003;84,760002;83,419998;83,449997;5391100;68,183601
2011-05-25;83,489998;85,139999;82,510002;84,709999;4635400;69,21312
2011-05-26;84,610001;85,300003;84;84,940002;3936500;69,401016
2011-05-27;85,379997;86,300003;85,260002;85,739998;3538400;70,05468
2011-05-31;87,059998;87,150002;85,050003;86,080002;4736600;70,332497
2011-06-01;85,5;85,889999;82,730003;82,760002;5797000;67,619835
2011-06-02;83,449997;84,68;83,169998;84,230003;6042800;68,820915
2011-06-03;82,309998;83,650002;81,519997;82,199997;5352300;67,162277
2011-06-06;82,120003;82,730003;81,339996;81,699997;3897700;66,753754
2011-06-07;82,25;82,290001;81,099998;81,209999;3679300;66,353409
2011-06-08;80,980003;81,199997;79,610001;79,959999;6612200;65,332085
2011-06-09;81,230003;82,790001;80,870003;82;6933400;66,998871
2011-06-10;81,779999;82,510002;80,75;81,800003;6783700;66,835487
2011-06-13;81,669998;82,139999;79,769997;80,199997;4821400;65,52816
2011-06-14;81,550003;82,660004;80,900002;82;4483900;66,998871
2011-06-15;81,360001;82,18;80,089996;80,209999;4537800;65,536339
2011-06-16;80,099998;80,839996;78,230003;79,269997;5510200;64,768303
2011-06-17;80,480003;80,529999;78,300003;78,529999;5970100;64,163681
2011-06-20;78,279999;80,089996;77,809998;80,059998;4328200;65,41378
2011-06-21;80,690002;82,440002;80,300003;82,129997;4298700;67,105103
2011-06-22;82,190002;83;81,5;81,57;4882900;66,647537
2011-06-23;79,849998;81,839996;78,800003;81,730003;5785400;66,778267
2011-06-24;81,660004;81,699997;79,779999;79,980003;4673000;65,348442
2011-06-27;80,150002;81,059998;79,959999;80,690002;3177200;65,928528
2011-06-28;80,839996;82;80,5;81,949997;3153000;67,299988
2011-06-29;82,589996;82,989998;81,779999;82,43;6328700;67,69416
2011-06-30;81,690002;82,949997;80,309998;82,449997;7497600;67,710587
2011-07-01;82,199997;84,730003;81,709999;84,540001;5947800;69,426971
2011-07-05;84,760002;85,970001;84,5;84,839996;4819600;69,673347
2011-07-06;84,769997;85,139999;83,75;84,589996;4070000;69,468056
2011-07-07;85,449997;87,120003;85,309998;86,440002;6305100;70,987328
2011-07-08;84,629997;86,309998;84,300003;86,110001;5412000;70,716309
2011-07-11;84,959999;85,199997;83,019997;83,489998;4866500;68,564682
2011-07-12;82,889999;83,150002;81,5;81,650002;7589600;67,053619
2011-07-13;82,529999;83,650002;81,760002;81,889999;4834400;67,250725
2011-07-14;82,099998;82,910004;80,769997;81,43;4976800;66,872948
2011-07-15;81,809998;82,110001;80,510002;81,690002;4540700;67,086464
2011-07-18;81,220001;81,489998;79,199997;79,800003;6235300;65,534355
2011-07-19;80,75;81,459999;79,93;80,879997;4756700;66,421265
2011-07-20;81,629997;81,629997;80,379997;80,480003;3511400;66,092758
2011-07-21;81,18;82,660004;80,599998;82,300003;5251100;67,587418
2011-07-22;81,129997;81,480003;80,25;81,239998;4624400;66,716904
2011-07-25;80,290001;82,540001;80,139999;81,889999;4019800;67,250725
2011-07-26;82,489998;82,489998;80,82;80,900002;3769000;66,437706
2011-07-27;80,300003;80,379997;78,309998;79,419998;7382200;65,22226
2011-07-28;79,449997;80,629997;79,120003;79,389999;6089800;65,197624
2011-07-29;78,139999;79,589996;77,790001;78,510002;5197900;64,474945
