"date";"open";"high";"low";"close";"volume";"adjusted"
2010-06-16;35,738174;36,064659;35,46743;35,897434;2179800;35,284492
2010-06-17;35,913361;36,598183;35,85762;36,422997;5536900;35,801079
2010-06-18;36,35133;36,892818;36,295589;36,701706;4527200;36,075031
2010-06-21;37,13171;37,426342;36,606148;36,79726;3650900;36,168953
2010-06-22;36,948559;37,306896;36,168179;36,24781;3476300;35,628887
2010-06-23;36,319477;36,68578;35,80188;36,24781;2695100;35,628887
2010-06-24;36,096512;36,223923;35,220577;35,324097;4116600;34,720943
2010-06-25;35,602802;36,024845;35,276318;35,929287;3447200;35,3158
2010-06-28;36,01688;36,01688;35,483356;35,539097;2245200;34,932274
2010-06-29;35,188725;35,188725;33,898708;34,121674;3513200;33,539055
2010-06-30;34,20927;34,535755;33,564262;33,627968;2605100;33,053776
2010-07-01;33,691669;34,233158;33,301479;34,073898;4657600;33,492092
2010-07-02;33,452778;34,257046;33,14222;33,53241;3080400;32,95985
2010-07-06;34,20927;35,196686;33,914635;34,36853;4931600;33,781689
2010-07-07;34,352604;35,443542;34,352604;35,427616;3965300;34,822693
2010-07-08;35,74614;36,200031;35,292244;35,594841;4584600;34,987064
2010-07-09;35,674469;35,889473;35,347984;35,531136;3342000;34,924442
2010-07-12;35,475395;35,985031;35,236504;35,865585;3395300;35,253185
2010-07-13;36,303551;37,386528;35,992992;36,375217;6119500;35,754116
2010-07-14;36,653927;36,996338;36,454849;36,614109;4562600;35,988922
2010-07-15;36,661888;37,776714;36,661888;37,13171;5936400;36,497688
2010-07-16;37,13171;37,139671;36,000954;36,120399;3260300;35,503647
2010-07-19;36,072624;37,075966;36,072624;36,868927;3432200;36,239395
2010-07-20;36,534481;37,163563;35,969105;37,044117;3440300;36,411591
2010-07-21;37,211338;37,219303;35,825768;35,841694;3594000;35,229702
2010-07-22;36,303551;37,275043;35,953178;37,123745;4949700;36,489861
2010-07-23;36,964485;38,103203;36,924671;38,103203;3468200;37,452595
2010-07-26;38,150978;38,429688;38,031532;38,143017;2623700;37,491734
2010-07-27;38,222649;38,700432;37,792641;38,23061;5418200;37,577827
2010-07-28;38,222649;38,533207;37,553749;37,689121;4342000;37,045586
2010-07-29;42,204174;45,946808;42,005096;45,126614;18603200;44,356083
2010-07-30;43,406593;44,513458;43,096035;43,81271;10231300;43,064613
2010-08-02;44,457718;45,174393;44,25864;44,457718;4303500;43,698608
2010-08-03;44,290493;45,612358;43,97197;45,015129;4984800;44,246502
2010-08-04;45,023094;46,408665;44,991241;46,185699;4901700;45,397087
2010-08-05;45,978661;46,042362;45,596432;45,922916;2893400;45,138786
2010-08-06;45,373466;46,504219;45,094761;46,440517;5044900;45,647549
2010-08-09;46,098106;47,013855;46,098106;46,456444;2873200;45,663208
2010-08-10;46,018475;46,384773;45,445133;46,090141;2976200;45,303158
2010-08-11;45,373466;45,381432;44,290493;44,465679;3770200;43,706432
2010-08-12;43,486225;44,935501;42,689919;44,768276;4805900;44,003864
2010-08-13;44,409939;45,707916;44,409939;45,19828;4456000;44,426525
2010-08-16;44,720497;45,930882;44,425865;45,381432;3122700;44,606548
2010-08-17;45,819397;46,910336;45,516804;46,607738;4911500;45,811913
2010-08-18;46,63163;47,101448;45,429207;46,759037;4679100;45,960629
2010-08-19;46,822742;47,292564;46,106068;46,13792;5837400;45,350121
2010-08-20;46,169773;47,404045;45,978661;47,149227;3615400;46,344162
2010-08-23;47,388119;48,319798;46,376812;46,432552;3862700;45,639725
2010-08-24;46,066254;46,806816;45,556618;46,528111;4022500;45,733646
2010-08-25;46,368847;46,830704;45,835323;46,098106;3345000;45,310986
2010-08-26;46,639591;46,95015;46,209587;46,344959;3628300;45,553627
2010-08-27;46,456444;46,838669;45,63625;46,727184;3314000;45,929325
2010-08-30;46,528111;47,12534;46,233479;46,233479;2693400;45,44405
2010-08-31;46,249401;46,57589;45,699951;46,13792;3149000;45,350121
2010-09-01;46,942188;48,256092;46,798855;48,080906;5061600;47,259926
2010-09-02;48,295906;49,036472;48,184425;48,988693;3092500;48,152222
2010-09-03;49,370918;50,05574;49,259438;49,323139;3586400;48,480953
2010-09-07;49,259438;49,585922;48,757763;49,100174;2456400;48,261799
2010-09-08;49,354992;50,8839;49,187767;50,581303;5903700;49,717632
2010-09-09;50,788342;50,828156;49,617775;50;3961400;49,146255
2010-09-10;50,23093;51,154644;49,920368;50,716675;4003700;49,8507
2010-09-13;50,979454;52,452621;50,971493;52,301323;4773500;51,408287
2010-09-14;52,094284;54,371716;52,022614;53,670967;7341000;52,754543
2010-09-15;53,591335;53,790413;52,938366;53,320591;3173900;52,410149
2010-09-16;53,04985;53,750599;52,747253;53,376335;3194800;52,464939
2010-09-17;53,487816;54,738014;53,344482;54,315975;4176000;53,388538
2010-09-20;54,6982;55,916546;54,403568;55,813026;2699500;54,860027
2010-09-21;56,115623;56,13155;54,483196;55,112278;3380200;54,171246
2010-09-22;55,072464;55,725433;53,448002;53,575409;4235800;52,660618
2010-09-23;53,376335;55,152096;52,866699;54,491161;3768400;53,560734
2010-09-24;55,462654;56,537666;55,104317;56,179329;3058700;55,220074
2010-09-27;55,97229;56,29081;55,279503;55,327282;1899500;54,382576
2010-09-28;55,239689;57,278229;54,244305;56,585445;4393700;55,619259
2010-09-29;56,888039;56,888039;55,398949;55,908585;3360100;54,953957
2010-09-30;56,338589;57,031376;54,260231;54,339863;4517200;53,412018
2010-10-01;55,104317;56,386368;53,870045;54,100971;3822900;53,177204
2010-10-04;54,140785;54,395603;52,420769;53,678928;5535100;52,762363
2010-10-05;54,25227;56,091736;54,061157;55,74136;3300100;54,789581
2010-10-06;55,207836;55,215797;47,443859;47,897755;22588500;47,079906
2010-10-07;48,598503;48,654243;46,209587;48,144608;11022700;47,322544
2010-10-08;48,439243;48,534798;46,615704;47,507565;6376500;46,696377
2010-10-11;47,34034;47,412006;44,155121;44,346233;12693600;43,589027
2010-10-12;44,457718;45,914955;43,892338;45,739769;9154600;44,958767
2010-10-13;45,731804;46,942188;45,031055;46,751076;7822100;45,952805
2010-10-14;46,735149;47,061634;45,954769;46,918301;4276800;46,117176
2010-10-15;47,189041;47,459785;46,623665;47,133301;4554400;46,328506
2010-10-18;47,117374;47,778309;45,970695;46,607738;4853100;45,811913
2010-10-19;45,389393;45,986622;44,824017;45,19828;5426500;44,426525
2010-10-20;45,707916;45,891064;45,046982;45,166428;5163800;44,395218
2010-10-21;45,556618;47,435898;45,389393;46,520145;8809500;45,725819
2010-10-22;46,177734;49,331104;45,867176;48,415352;13625000;47,588665
2010-10-25;48,168499;49,259438;47,905716;48,877209;6440200;48,042637
2010-10-26;48,733875;50,565376;48,574615;50,294632;5362100;49,43586
2010-10-27;50,501671;52,046505;50,326485;52,006687;5979600;51,118679
2010-10-28;52,086319;52,396877;50,645008;51,568722;3525100;50,68819
2010-10-29;51,552795;51,911133;50,716675;51,067047;4583900;50,195087
2010-11-01;52,046505;52,046505;50,732601;51,130753;3758400;50,257702
2010-11-02;51,305939;52,357063;51,305939;52,11021;2777700;51,220436
2010-11-03;51,950947;52,237617;50,947601;52,054466;2394400;51,165646
2010-11-04;52,643734;52,954292;51,82354;52,492435;2919600;51,596134
2010-11-05;52,802994;52,802994;51,481129;52,006687;2455300;51,118679
2010-11-08;51,759834;52,165951;51,361683;52,062431;1863900;51,173473
2010-11-09;52,006687;52,349102;51,122791;51,457237;2505100;50,578609
2010-11-10;51,512981;52,866699;51,202419;52,866699;3370800;51,964008
2010-11-11;51,919094;53,750599;51,218346;53,193184;4525000;52,28492
2010-11-12;52,492435;53,185219;51,051125;51,592609;3185700;50,711674
2010-11-15;51,903168;51,9828;50,740562;50,899826;2978600;50,03072
2010-11-16;50,350376;50,947601;49,044434;49,577957;3907900;48,731422
2010-11-17;49,577957;51,059086;49,530178;50,49371;4010600;49,631535
2010-11-18;51,138718;52,707436;50,963528;51,712055;3484000;50,829079
2010-11-19;51,950947;53,392262;51,799648;52,500397;3670200;51,603958
2010-11-22;52,524288;54,347828;52,205765;54,164677;3614000;53,239826
2010-11-23;53,455963;53,70282;51,839466;52,795033;5394500;51,893566
2010-11-24;53,15337;55,558208;52,994106;54,650421;4349000;53,717274
2010-11-26;54,276157;55,295429;53,981525;54,738014;1490000;53,803368
2010-11-29;54,077084;54,753941;52,651695;53,655041;3388300;52,738888
2010-11-30;52,930405;53,678928;52,580029;52,898552;6747400;51,995316
2010-12-01;53,798374;55,422836;53,678928;54,865425;2918800;53,9286
2010-12-02;54,873386;55,781174;54,833572;55,438763;3871100;54,492153
2010-12-03;55,287468;56,872112;54,905239;55,948399;3034700;54,993092
2010-12-06;55,669693;56,203217;54,753941;55,390987;2211300;54,445194
2010-12-07;55,844879;56,991558;55,574135;56,442108;3759100;55,478363
2010-12-08;56,728779;56,927856;55,311356;55,97229;2863900;55,016571
2010-12-09;56,043957;56,322662;55,263577;55,90062;1512800;54,946125
2010-12-10;56,004139;56,73674;55,223763;56,442108;1889200;55,478363
2010-12-13;56,569519;56,696926;54,937092;55,008759;2433400;54,069489
2010-12-14;54,865425;55,207836;53,742634;54,578754;4637400;53,646828
2010-12-15;54,507088;55,605988;53,774487;53,893932;2978600;52,973701
2010-12-16;53,774487;55,255615;53,320591;55,080425;2296800;54,139938
2010-12-17;55,136169;55,74136;54,745979;55,112278;4344800;54,171246
2010-12-20;55,287468;55,414875;54,228382;54,849499;1465800;53,912952
2010-12-21;54,945053;55,566174;54,435421;55,542282;1234300;54,593906
2010-12-22;55,375061;55,510433;54,116898;54,507088;161600;53,576389
2010-12-23;54,260231;54,817646;53,694855;54,682274;1369400;53,748589
2010-12-27;54,634495;55,367096;53,639114;55,008759;967500;54,069489
2010-12-28;55,040611;55,367096;54,14875;54,546902;796600;53,61552
2010-12-29;54,674313;54,905239;54,25227;54,706161;990500;53,77206
2010-12-30;54,674313;54,785793;54,069118;54,451347;689800;53,521599
2010-12-31;54,339863;54,610607;53,615227;54,475235;1411800;53,545082
2011-01-03;55,048576;56,489887;53,981525;54,116898;4131000;53,19286
2011-01-04;53,973564;54,029305;51,815575;53,408188;5158700;52,49625
2011-01-05;53,105591;54,530975;53,065773;54,116898;2586900;53,19286
2011-01-06;54,045231;55,661728;53,750599;54,865425;2746500;53,9286
2011-01-07;55,040611;55,040611;53,663002;54,483196;1933500;53,552902
2011-01-10;54,499123;55,757286;54,403568;55,534321;3164800;54,586079
2011-01-11;55,653767;55,773212;53,989491;54,132824;2755900;53,208511
2011-01-12;54,594681;54,873386;53,885967;54,220417;2369500;53,294609
2011-01-13;54,14875;54,323936;53,543556;53,885967;2582600;52,96587
2011-01-14;53,91782;54,315975;53,718746;54,188564;3227500;53,263306
2011-01-18;54,14875;54,515049;53,575409;54,061157;2098000;53,138065
2011-01-19;53,949673;54,212456;53,575409;53,981525;3575600;53,059795
2011-01-20;52,747253;52,795033;50,238892;52,046505;7406200;51,157814
2011-01-21;52,420769;53,033924;51,807613;51,942986;3571600;51,056068
2011-01-24;51,87928;52,309284;51,226311;51,520943;3735500;50,641228
2011-01-25;50,899826;50,923714;48,932953;49,331104;7023600;48,488777
2011-01-26;49,203693;51,385571;48,765728;50,573341;6618900;49,709808
2011-01-27;53,033924;53,710781;51,130753;51,624462;8506000;50,742985
2011-01-28;51,82354;52,37299;50,039814;50,772415;3704200;49,905483
2011-01-31;50,509636;50,732601;49,976112;50,310558;2876100;49,451511
2011-02-01;50,573341;52,150024;50,342411;51,807613;3651800;50,923004
2011-02-02;51,576683;52,667622;51,552795;52,380951;2601800;51,486553
2011-02-03;52,054466;52,150024;50,8839;51,903168;2193600;51,016926
2011-02-04;51,887241;53,010033;51,457237;52,87466;2570200;51,971836
2011-02-07;52,946327;53,304665;52,317249;52,81892;2254900;51,917042
2011-02-08;52,699474;52,842808;52,118172;52,293358;1796500;51,400459
2011-02-09;52,062431;52,357063;51,632427;51,895206;1822900;51,009106
2011-02-10;51,600574;54,873386;51,520943;54,650421;4290800;53,717274
2011-02-11;54,156712;56,250996;54,14875;55,590061;3893300;54,640869
2011-02-14;55,566174;58,623985;55,566174;57,947124;5848200;56,957687
2011-02-15;57,525085;58,289536;57,023411;57,254341;3244200;56,27673
2011-02-16;57,541008;57,994904;56,983597;57,668419;2799500;56,683739
2011-02-17;57,341934;58,01083;57,238415;57,652493;2142500;56,668087
2011-02-18;57,684345;58,17009;56,91193;57,835644;2719600;56,84811
2011-02-22;57,039337;57,357861;55,056538;55,263577;3365400;54,319958
2011-02-23;55,144131;55,446728;53,15337;53,70282;3212900;52,785854
2011-02-24;53,686893;54,865425;53,31263;54,339863;2275600;53,412018
2011-02-25;54,714127;57,063225;54,666348;56,481922;3098400;55,517498
2011-02-28;56,466;56,832298;55,096352;55,868771;2489100;54,914818
2011-03-01;56,075809;56,537666;54,09301;54,626534;3163100;53,69379
2011-03-02;54,53894;56,107662;54,475235;55,661728;2255900;54,711308
2011-03-03;56,123585;56,784519;55,757286;56,139511;2390200;55,180935
2011-03-04;56,083771;57,333969;55,908585;57,238415;2743600;56,261078
2011-03-07;57,246376;57,803791;56,043957;56,696926;2965100;55,728836
2011-03-08;56,864151;58,281574;56,497849;57,724159;2911400;56,738525
2011-03-09;57,349895;58,918617;56,537666;57,971016;3324100;56,981171
2011-03-10;57,182671;57,182671;55,430801;56,059883;3012500;55,102673
2011-03-11;55,820992;57,333969;55,74136;57,12693;1774100;56,151493
2011-03-14;56,57748;57,214523;55,781174;56,585445;1904600;55,619259
2011-03-15;54,523014;55,74136;54,300049;55,215797;3181400;54,272991
2011-03-16;54,690239;55,844879;53,527634;53,941711;4618000;53,02066
2011-03-17;54,849499;54,881351;53,487816;53,957638;3406900;53,03632
2011-03-18;54,459309;55,239689;52,954292;53,065773;3825900;52,159683
2011-03-21;53,70282;54,785793;53,360409;54,41153;1713900;53,48246
2011-03-22;54,387642;54,419495;53,017998;53,225037;2331200;52,316231
2011-03-23;53,081699;54,30801;52,42873;54,085045;2254400;53,161549
2011-03-24;54,626534;56,235069;54,618568;56,012104;3307400;55,055706
2011-03-25;56,442108;56,728779;55,598026;55,852844;2015800;54,899162
2011-03-28;56,099697;56,099697;55,359135;55,430801;1578400;54,484329
2011-03-29;55,422836;56,163403;54,658386;55,773212;2022000;54,820892
2011-03-30;56,29081;58,201942;56,243031;57,525085;3177900;56,542854
2011-03-31;57,756012;58,695652;57,294155;58,496574;2390200;57,497753
2011-04-01;58,990284;60,399746;58,671764;59,929924;4054700;58,906628
2011-04-04;60,407707;60,996975;59,587513;60,04937;2194200;59,024036
2011-04-05;60,296227;61,180122;59,842331;60,240482;2879500;59,211887
2011-04-06;60,551044;60,702343;57,349895;58,273609;3293400;57,278595
2011-04-07;58,289536;59,165474;57,931198;59,014175;2119400;58,006516
2011-04-08;59,229176;59,276955;57,923237;58,464725;1996900;57,46645
2011-04-11;58,576206;60,113075;58,552319;59,611404;3206400;58,593548
2011-04-12;59,324734;59,698997;58,440834;58,647873;2711300;57,646469
2011-04-13;59,125656;60,04937;58,751392;59,571587;2561300;58,554413
2011-04-14;58,974358;59,961777;58,703617;58,982323;2562900;57,975208
2011-04-15;59,245102;59,308807;58,074535;59,292881;2328100;58,28046
2011-04-18;58,393055;58,568245;56,880077;57,923237;2270400;56,934208
2011-04-19;58,074535;58,114349;56,991558;57,803791;2105400;56,816803
2011-04-20;58,966396;60,93327;58,966396;60,423634;3540200;59,391911
2011-04-21;60,527153;61,363274;60,375854;60,813824;1563800;59,775436
2011-04-25;60,981049;62,016243;60,909382;62,008282;1599500;60,949501
2011-04-26;62,135689;62,255135;60,678452;61,466793;3017900;60,417259
2011-04-27;61,753464;61,984394;60,797897;61,976429;3310400;60,918194
2011-04-28;65,655357;69,238731;65,169617;67,980568;8539400;66,819809
2011-04-29;67,670013;67,773529;66,913521;67,160378;5667000;66,013618
2011-05-02;67,439079;67,518715;65,623505;65,74295;3078900;64,620399
2011-05-03;65,400543;66,117218;63,776077;64,827202;2386000;63,720284
2011-05-04;64,429047;64,859055;62,716991;64,174232;3066400;63,078465
2011-05-05;63,760155;65,965919;63,322186;64,580345;2762700;63,477646
2011-05-06;65,695175;66,172958;64,508682;65,105911;2440500;63,994232
2011-05-09;65,153687;65,559799;64,182198;65,010353;1402700;63,900307
2011-05-10;65,29702;67,080742;64,819237;66,80204;2009900;65,661407
2011-05-11;66,714447;68,362793;65,225357;65,567764;2637100;64,448204
2011-05-12;65,432396;67,56649;64,540535;66,873703;2637100;65,73185
2011-05-13;67,001114;67,88501;66,459625;66,674629;1505200;65,536163
2011-05-16;66,555183;66,618889;64,14238;64,612198;2214100;63,508953
2011-05-17;64,397194;65,010353;63,688484;64,946648;2209000;63,837685
2011-05-18;64,659981;66,069435;64,229973;65,942032;1890600;64,816086
2011-05-19;66,284439;66,666664;65,328873;66,125175;1713100;64,996101
2011-05-20;66,905556;67,781494;66,443703;67,112595;2620600;65,96666
2011-05-23;66,085365;66,220734;64,715721;65,376656;2386000;64,260361
2011-05-24;65,663322;66,09333;64,548492;65,018318;1733500;63,908142
2011-05-25;64,96257;66,061478;64,707756;65,647392;1546800;64,526474
2011-05-26;65,392578;68,880394;64,90683;68,792801;4404900;67,618179
2011-05-27;68,99984;70,058929;68,617615;69,40596;3396600;68,220856
2011-05-31;69,891701;70,353561;68,752983;69,772255;3631300;68,580894
2011-06-01;69,573181;70,465042;67,462975;67,550568;3264200;66,397163
2011-06-02;67,415192;69,135216;67,208153;68,561874;2133100;67,391182
2011-06-03;67,614273;67,741676;66,364067;66,539261;2121500;65,403114
2011-06-06;66,35611;66,85778;65,31295;65,416466;1669500;64,299484
2011-06-07;64,094604;65,758881;63,712376;65,281097;3303300;64,166428
2011-06-08;64,986465;65,002388;63,290333;63,951267;2689200;62,85931
2011-06-09;64,19812;65,129799;63,776077;64,890907;2096500;63,782906
2011-06-10;64,333496;64,890907;63,561077;63,712376;1848400;62,624496
2011-06-13;63,98312;64,47683;62,804588;63,545151;2027600;62,460129
2011-06-14;63,895523;65,25721;63,545151;64,930725;2065700;63,822041
2011-06-15;64,182198;64,540535;61,522537;61,649944;3555200;60,597279
2011-06-16;61,649944;61,793278;59,651218;60,367893;3845800;59,33712
2011-06-17;61,267719;61,299568;58,528427;59,077877;7284100;58,069134
2011-06-20;58,815098;59,595478;58,337315;59,55566;4021800;58,538757
2011-06-21;59,842331;61,626057;59,181396;61,482719;2890800;60,432911
2011-06-22;61,044754;61,283646;60,431599;60,59882;1477400;59,564102
2011-06-23;60,097149;61,602165;59,3964;61,43494;2367600;60,385944
2011-06-24;61,028828;61,936615;60,487339;60,710304;2426900;59,673687
2011-06-27;60,582897;63,234592;60,073261;62,860329;2840900;61,786995
2011-06-28;62,892181;63,951267;62,621437;63,146999;2427200;62,068775
2011-06-29;63,298294;63,354038;62,215321;62,350693;1844000;61,286064
2011-06-30;62,661251;63,720337;62,54977;63,704411;2023900;62,616669
2011-07-01;63,951267;64,755531;63,680523;64,325531;2118000;63,22718
2011-07-05;64,293678;64,890907;63,64867;64,548492;1613700;63,446339
2011-07-06;64,572388;65,862396;64,022934;65,472206;2123800;64,354279
2011-07-07;66,172958;66,889633;65,774803;65,846474;1738700;64,72216
2011-07-08;65,097946;66,0774;64,715721;66,0774;1123600;64,949142
2011-07-11;65,233315;65,774803;62,70903;63,059402;2597400;61,982674
2011-07-12;63,234592;63,497372;60,38382;60,813824;3758800;59,775436
2011-07-13;61,387165;61,745502;59,714924;60,423634;3176500;59,391911
2011-07-14;60,797897;60,797897;58,695652;59,245102;4128600;58,233501
2011-07-15;59,65918;61,028828;59,141582;60,893456;2582600;59,853703
