"date";"open";"high";"low";"close";"volume";"adjusted"
2010-06-15;60,153404;60,460213;60,047939;60,431446;2525400;43,455631
2010-06-16;60,182167;60,575264;60,115051;60,239693;2717000;43,317753
2010-06-17;60,565678;60,63279;59,932884;60,527325;2495200;43,524578
2010-06-18;60,690315;60,776608;60,143814;60,191753;2663700;43,283268
2010-06-21;60,719078;60,872482;59,894535;60,105465;2201200;43,221226
2010-06-22;60,105465;60,546501;59,741131;59,798656;2620000;43,000614
2010-06-23;59,741131;59,952061;59,41515;59,760307;2453700;42,973026
2010-06-24;59,549377;59,817833;59,213806;59,338448;3505000;42,66967
2010-06-25;59,501438;59,57814;58,868649;58,93576;4568000;42,380104
2010-06-28;59,271332;59,463089;58,648129;59,213806;2440600;42,58004
2010-06-29;58,609779;59,137104;58,235859;58,456375;3993400;42,035381
2010-06-30;58,504314;58,954937;57,97699;58,130394;3376700;41,800976
2010-07-01;58,082455;58,216682;57,430489;58,13998;3743900;41,807865
2010-07-02;58,398849;58,494728;57,957813;57,996166;2187700;41,70446
2010-07-06;58,475552;58,628956;57,162033;57,708534;4035200;41,497616
2010-07-07;57,833172;58,859062;57,526367;58,763184;3191400;42,256008
2010-07-08;59,060402;59,357624;58,954937;59,357624;2627300;42,683453
2010-07-09;59,213806;59,434322;58,849472;59,156281;2159500;42,538681
2010-07-12;59,137104;59,424736;58,974113;59,376797;2092800;42,697239
2010-07-13;59,865772;60,019176;59,539787;59,798656;1876400;43,000614
2010-07-14;59,587727;59,884949;59,472675;59,760307;2194800;42,973026
2010-07-15;59,837009;60,047939;59,472675;59,952061;2236800;43,110909
2010-07-16;59,702782;59,971237;59,261745;59,501438;2865700;42,78688
2010-07-19;59,827419;60,076702;59,674019;60,038349;2828600;43,172966
2010-07-20;59,654842;60,85331;59,568554;60,834133;3309700;43,745205
2010-07-21;61,045063;61,045063;59,501438;59,78907;2994500;42,993702
2010-07-22;60,191753;60,80537;60,095879;60,364334;2820300;43,407375
2010-07-23;60,162991;61,514862;60,095879;61,0163;3128500;43,876198
2010-07-26;61,22723;61,543625;60,80537;61,486099;2060700;44,214016
2010-07-27;61,581974;62,329819;61,236816;62,23394;3330000;44,751793
2010-07-28;62,272293;62,320229;60,977947;61,754555;2387100;44,407082
2010-07-29;61,879196;62,061363;60,604027;61,303932;2538000;44,083031
2010-07-30;61,025887;61,677853;60,968361;61,476509;3001800;44,207123
2010-08-02;61,888783;62,464046;61,697029;62,44487;3017100;44,903473
2010-08-03;62,138062;62,368168;61,936722;62,128475;2711500;44,675957
2010-08-04;62,291466;62,799618;62,157238;62,646214;2334400;45,04826
2010-08-05;62,435284;62,722916;62,329819;62,617451;2266400;45,027569
2010-08-06;62,339405;62,598274;61,840843;62,598274;2110900;45,013783
2010-08-09;62,674976;63,24065;62,588688;63,154362;2428900;45,413662
2010-08-10;62,885906;63,518696;62,81879;63,29818;2946100;45,517071
2010-08-11;62,627037;63,000957;62,396931;62,435284;2916600;44,896576
2010-08-12;62,02301;62,627037;61,879196;62,540749;3502600;44,97242
2010-08-13;62,387344;62,492809;62,061363;62,138062;2340300;44,68285
2010-08-16;61,984661;62,425694;61,6395;62,425694;2695400;44,889679
2010-08-17;62,473633;62,790028;62,128475;62,243526;3271100;44,758686
2010-08-18;62,348991;62,770855;62,128475;62,588688;3530400;45,006901
2010-08-19;62,339405;62,569511;61,792904;62,118889;2453400;44,669064
2010-08-20;61,725792;62,176414;61,725792;62,042187;2070800;44,613895
2010-08-23;62,358582;62,66539;62,262703;62,281879;2598100;44,786259
2010-08-24;61,735378;62,473633;61,735378;62,051773;3215200;44,620796
2010-08-25;61,927132;62,214764;61,572388;61,821667;2920200;44,45533
2010-08-26;61,86002;61,975071;61,313519;61,447746;2505100;44,186443
2010-08-27;61,572388;61,831257;61,121765;61,802494;2071900;44,441547
2010-08-30;61,773731;61,946308;61,361458;61,514862;2129400;44,234699
2010-08-31;61,447746;61,927132;61,265579;61,744965;3027700;44,400173
2010-09-01;62,061363;62,799618;61,888783;62,694153;3338400;45,082722
2010-09-02;62,703739;63,24065;62,703739;63,173538;2431900;45,427441
2010-09-03;63,384468;63,451584;62,847553;63,451584;2260900;45,627388
2010-09-07;63,231064;63,854267;63,231064;63,614574;2908300;45,744591
2010-09-08;62,981785;63,767979;62,809204;63,355705;2861700;46,036057
2010-09-09;63,604984;63,6721;63,202301;63,394054;1882300;46,063934
2010-09-10;63,441994;63,652924;63,279003;63,528282;1451700;46,161461
2010-09-13;63,892616;64,103546;63,585812;63,748802;1529500;46,321697
2010-09-14;63,643337;63,921379;63,585812;63,720039;1858700;46,300793
2010-09-15;63,739212;63,930969;63,528282;63,863853;2259900;46,405293
2010-09-16;63,566635;63,969318;63,528282;63,844677;2902300;46,391365
2010-09-17;63,911793;64,170662;63,614574;63,633747;3352300;46,238106
2010-09-20;63,959732;64,46788;63,950146;64,151489;3176300;46,614296
2010-09-21;64,122726;64,122726;63,480347;63,767979;3807500;46,335625
2010-09-22;63,796741;64,285713;63,767979;64,007668;3092200;46,509804
2010-09-23;63,720039;64,055611;63,374882;63,739212;1474500;46,314724
2010-09-24;63,681686;63,854267;63,288589;63,326942;3635800;46,015167
2010-09-27;63,288589;63,355705;62,598274;62,627037;3539400;45,506603
2010-09-28;62,751678;62,751678;62,042187;62,051773;4153100;45,088596
2010-09-29;62,051773;62,483223;61,754555;62,377758;3198500;45,325466
2010-09-30;62,607861;62,703739;62,109299;62,368168;3066700;45,318497
2010-10-01;62,387344;62,828381;62,186001;62,348991;2215700;45,304558
2010-10-04;62,387344;62,857143;62,310642;62,492809;1911900;45,409065
2010-10-05;62,885906;63,058487;62,502396;62,809204;2302700;45,638947
2010-10-06;62,770855;63,480347;62,751678;63,317352;2628600;46,008198
2010-10-07;63,604984;63,604984;63,125599;63,355705;1729000;46,036057
2010-10-08;63,489933;63,863853;63,355705;63,710449;1751700;46,293831
2010-10-11;63,499519;63,988495;63,394054;63,595398;1338000;46,210228
2010-10-12;63,758389;64,141899;63,451584;63,940556;1725100;46,461029
2010-10-13;64,074783;64,45829;63,902206;64,065193;1947300;46,551594
2010-10-14;63,892616;64,113136;63,336529;63,700863;2724300;46,286858
2010-10-15;63,835091;63,969318;63,537872;63,643337;2511400;46,24506
2010-10-18;63,729626;64,103546;63,6721;64,055611;3289100;46,544632
2010-10-19;63,739212;63,748802;62,703739;63,346115;4215000;46,029095
2010-10-20;63,470757;64,209015;63,441994;63,835091;1869100;46,384396
2010-10-21;64,074783;64,304893;63,835091;64,103546;1589200;46,579468
2010-10-22;63,815914;64,161072;63,576221;63,815914;1935300;46,370461
2010-10-25;64,103546;64,218597;63,633747;63,729626;2834300;46,307762
2010-10-26;62,214764;62,224354;59,837009;60,028763;11179100;43,618618
2010-10-27;60,21093;60,469799;59,539787;59,779484;5515600;43,437485
2010-10-28;60,086288;60,239693;59,731544;59,961651;4021300;43,569847
2010-10-29;59,875359;60,757431;59,837009;60,728668;3829700;44,127186
2010-11-01;60,728668;60,757431;59,443913;59,606903;4416300;43,31208
2010-11-02;59,932884;60,460213;59,57814;60,354748;3821700;43,855484
2010-11-03;60,383511;60,402683;59,894535;60,37392;2430600;43,869415
2010-11-04;60,604027;60,642376;60,258869;60,383511;2962400;43,876381
2010-11-05;60,402683;60,488976;59,923298;60,431446;2760400;43,911209
2010-11-08;60,335571;60,431446;59,990414;60,230106;1815500;43,764908
2010-11-09;60,124641;60,124641;59,434322;59,597317;3854500;43,305111
2010-11-10;59,683605;59,827419;59,252159;59,309685;3518700;43,096115
2010-11-11;59,213806;59,721954;59,20422;59,587727;2463100;43,298149
2010-11-12;59,137104;59,482262;59,117928;59,463089;2932000;43,207581
2010-11-15;59,798656;59,894535;59,568554;59,616489;1608200;43,319042
2010-11-16;59,558964;59,712368;58,763184;58,99329;3047400;42,866219
2010-11-17;58,945351;59,328857;58,906998;59,127518;2014400;42,963737
2010-11-18;59,491852;59,760307;59,280922;59,539787;2383600;43,263309
2010-11-19;59,568554;59,693192;59,089165;59,290508;3023400;43,082169
2010-11-22;59,232983;59,558964;58,916588;59,558964;2591300;43,277241
2010-11-23;59,463089;59,463089;58,878235;58,926174;2358700;42,81744
2010-11-24;59,089165;59,156281;58,581017;58,763184;2763000;42,699009
2010-11-26;58,753597;59,606903;58,724831;59,098755;1624700;42,942848
2010-11-29;58,763184;59,127518;58,542664;58,99329;2136100;42,866219
2010-11-30;58,820709;59,606903;58,820709;59,338448;5164200;43,117004
2010-12-01;59,779484;60,287632;59,693192;59,884949;3951600;43,514118
2010-12-02;59,952061;60,153404;59,069992;59,137104;9906600;42,970707
2010-12-03;59,079578;59,664429;59,079578;59,453499;3036100;43,200607
2010-12-06;59,463089;59,62608;59,117928;59,137104;2655700;42,970707
2010-12-07;59,568554;59,587727;59,20422;59,386387;3613600;43,15184
2010-12-08;58,744007;59,453499;58,696068;59,376797;2485300;43,629757
2010-12-09;59,386387;59,539787;59,165867;59,424736;2313800;43,664986
2010-12-10;59,309685;59,674019;59,137104;59,156281;2588900;43,467739
2010-12-13;59,376797;59,472675;58,93576;59,098755;2736500;43,425465
2010-12-14;59,185043;59,731544;59,185043;59,453499;2031200;43,686119
2010-12-15;59,491852;59,731544;59,36721;59,434322;2056500;43,672035
2010-12-16;59,520615;59,721954;59,252159;59,664429;2224600;43,841114
2010-12-17;59,57814;60,191753;59,453499;60,153404;3401600;44,200405
2010-12-20;60,191753;60,642376;60,134228;60,450623;2682100;44,418793
2010-12-21;60,814957;60,882072;60,287632;60,431446;1894200;44,404709
2010-12-22;60,393097;60,58485;60,191753;60,58485;1326400;44,517437
2010-12-23;60,738255;60,786194;60,575264;60,613613;1123400;44,538563
2010-12-27;60,556087;60,63279;60,335571;60,546501;979700;44,489258
2010-12-28;60,450623;60,814957;60,335571;60,767017;1201500;44,651283
2010-12-29;60,862896;60,882072;60,498562;60,556087;1225700;44,496296
2010-12-30;60,412273;60,709492;60,067116;60,441036;1082200;44,411751
2010-12-31;60,402683;60,651966;60,383511;60,441036;923200;44,411751
2011-01-03;60,575264;60,613613;60,019176;60,047939;3064500;44,12291
2011-01-04;60,258869;60,441036;59,760307;60,306808;3215400;44,313129
2011-01-05;60,37392;60,604027;59,980824;60,508148;2980300;44,461071
2011-01-06;60,575264;60,747841;60,201344;60,42186;2584500;44,397667
2011-01-07;60,441036;60,498562;60,086288;60,393097;2002100;44,376541
2011-01-10;60,249279;60,498562;60,038349;60,316395;1916700;44,320179
2011-01-11;60,297218;60,364334;60,028763;60,191753;1722400;44,228588
2011-01-12;60,191753;61,255993;60,182167;61,236816;2877400;44,996494
2011-01-13;61,323105;61,323105;60,824543;60,977947;2110400;44,806278
2011-01-14;61,073826;61,121765;60,738255;61,0163;1789200;44,834465
2011-01-18;61,160114;61,323105;60,930008;61,246403;1838100;45,003536
2011-01-19;61,236816;61,524448;60,882072;61,409397;2318100;45,123295
2011-01-20;61,466923;62,224354;61,43816;61,879196;2860500;45,468513
2011-01-21;62,138062;62,205177;61,313519;61,629913;3291300;45,285343
2011-01-24;61,879196;61,879196;61,093002;61,332695;3515800;45,066944
2011-01-25;63,25024;63,911793;62,636623;62,905083;7259600;46,222321
2011-01-26;62,531158;62,799618;62,416107;62,44487;3315800;45,884163
2011-01-27;62,186001;62,646214;62,186001;62,44487;2998500;45,884163
2011-01-28;62,579098;62,809204;61,994247;62,061363;2683100;45,602371
2011-01-31;62,253117;62,368168;61,955898;62,061363;2223400;45,602371
2011-02-01;62,166828;62,243526;61,534035;61,86002;2954500;45,454414
2011-02-02;61,783318;61,86002;61,131351;61,342281;3010800;45,073986
2011-02-03;61,361458;62,368168;61,361458;62,147652;4527800;45,665768
2011-02-04;62,157238;62,339405;61,792904;62,329819;5203600;45,799629
2011-02-07;62,358582;62,425694;62,042187;62,262703;3956800;45,750309
2011-02-08;62,301056;62,521572;62,080536;62,387344;2561800;45,8419
2011-02-09;62,320229;62,559925;62,157238;62,396931;2247200;45,848942
2011-02-10;62,329819;62,780441;62,013424;62,310642;2286000;45,785522
2011-02-11;62,051773;63,279003;62,032597;63,135185;2679800;46,391415
2011-02-14;62,799618;62,799618;62,320229;62,377758;2717800;45,834858
2011-02-15;62,396931;62,550335;62,090126;62,281879;2505700;45,764393
2011-02-16;62,243526;62,44487;62,061363;62,377758;2512500;45,834858
2011-02-17;62,272293;62,722916;62,214764;62,674976;2453000;46,053246
2011-02-18;62,646214;62,981785;62,531158;62,953022;2558000;46,257549
2011-02-22;62,377758;62,962608;62,320229;62,377758;3403700;45,834858
2011-02-23;62,44487;62,837967;62,44487;62,521572;2573800;45,940525
2011-02-24;62,44487;62,492809;61,783318;62,147652;3172800;45,665768
2011-02-25;62,195591;62,406521;62,118889;62,396931;2711000;45,848942
2011-02-28;62,396931;63,279003;62,358582;63,183125;3810800;46,426632
2011-03-01;62,905083;63,470757;62,742088;62,770855;2890700;46,123692
2011-03-02;62,176414;62,195591;61,725792;61,792904;3537700;45,91716
2011-03-03;62,186001;62,6558;61,917545;62,540749;2929300;46,472862
2011-03-04;62,607861;62,713326;61,697029;62,099712;3825800;46,145142
2011-03-07;62,195591;62,301056;61,457336;61,6395;3795200;45,803165
2011-03-08;61,744965;62,128475;61,610737;61,936722;2289400;46,024029
2011-03-09;61,936722;62,205177;61,43816;62,080536;2033200;46,130886
2011-03-10;61,802494;62,339405;61,754555;62,205177;3712900;46,223515
2011-03-11;61,946308;62,301056;61,697029;61,984661;2053400;46,059647
2011-03-14;61,81208;61,879196;61,399807;61,716202;2365100;45,860161
2011-03-15;60,958775;61,351871;60,891659;61,140938;3412900;45,432686
2011-03-16;61,0163;61,169704;60,460213;60,651966;3712900;45,069347
2011-03-17;61,131351;61,323105;61,0163;61,160114;2765700;45,446938
2011-03-18;61,735378;61,955898;61,246403;61,6395;3775900;45,803165
2011-03-21;61,936722;62,636623;61,869606;62,492809;2767900;46,437248
2011-03-22;62,502396;62,847553;62,23394;62,329819;2307600;46,316128
2011-03-23;62,23394;62,694153;61,917545;62,176414;2381200;46,202141
2011-03-24;62,23394;62,607861;61,927132;62,550335;2603100;46,479996
2011-03-25;62,492809;62,579098;62,118889;62,416107;2370400;46,380257
2011-03-28;62,540749;62,790028;61,744965;62,531158;2199300;46,465736
2011-03-29;62,521572;62,847553;62,435284;62,703739;2275900;46,593983
2011-03-30;62,885906;63,259827;62,885906;63,058487;2261800;46,857594
2011-03-31;63,058487;63,231064;62,473633;62,579098;2709100;46,501369
2011-04-01;62,368168;62,914669;62,368168;62,684563;2542400;46,579727
2011-04-04;63,221478;63,279003;62,722916;63,144775;3646300;46,921703
2011-04-05;63,211887;63,211887;62,636623;62,684563;2855800;46,579727
2011-04-06;62,962608;63,336529;62,809204;63,020134;3202000;46,829098
2011-04-07;62,895493;62,991371;62,540749;62,828381;3153000;46,686611
2011-04-08;62,943432;63,135185;62,588688;62,732502;2062700;46,615356
2011-04-11;62,87632;63,058487;62,732502;62,732502;2541300;46,615356
2011-04-12;62,559925;63,422817;62,559925;62,991371;3248100;46,807716
2011-04-13;63,096836;63,096836;62,464046;62,540749;3423300;46,472862
2011-04-14;62,320229;62,847553;62,320229;62,674976;2379900;46,572601
2011-04-15;62,742088;63,010548;62,051773;62,885906;2502100;46,729343
2011-04-18;62,511986;63,221478;62,329819;63,03931;3391800;46,843346
2011-04-19;62,895493;63,231064;62,780441;63,106422;2241800;46,893204
2011-04-20;63,279003;63,624161;63,154362;63,537872;2190600;47,21381
2011-04-21;63,528282;63,758389;63,106422;63,326942;2208000;47,057079
2011-04-25;61,81208;62,224354;60,786194;61,591564;7573900;45,767555
2011-04-26;61,677853;62,559925;61,399807;62,138062;4276300;46,17363
2011-04-27;62,464046;62,521572;62,118889;62,320229;2692400;46,309006
2011-04-28;62,23394;62,991371;61,965485;62,87632;2733300;46,722218
2011-04-29;62,895493;63,652924;62,86673;63,336529;2525500;47,064201
2011-05-02;63,451584;63,566635;63,231064;63,528282;2361300;47,206692
2011-05-03;63,221478;64,209015;63,221478;64,199425;2685600;47,705402
2011-05-04;64,141899;64,525406;63,854267;64,46788;3375300;47,904888
2011-05-05;63,844677;64,47747;63,691277;64,074783;2573600;47,612778
2011-05-06;64,46788;64,592522;63,854267;64,122726;2356300;47,648403
2011-05-09;64,180252;64,66922;63,978909;64,429527;2172500;47,876369
2011-05-10;64,381592;64,985619;64,362419;64,88015;1975700;48,211239
2011-05-11;64,88015;65,11026;64,46788;64,697983;2295100;48,075855
2011-05-12;64,6884;65,666344;64,630875;65,580055;2421600;48,731319
2011-05-13;65,512947;65,666344;65,11026;65,474594;1942700;48,652954
2011-05-16;65,196548;65,608818;65,11026;65,282837;1523000;48,51046
2011-05-17;65,292427;65,666344;65,263664;65,53212;1798900;48,695698
2011-05-18;65,53212;65,54171;65,11026;65,474594;1403400;48,652954
2011-05-19;65,397888;65,666344;65,292427;65,608818;1499400;48,752693
2011-05-20;65,54171;65,618408;65,225311;65,369125;1576200;48,574577
2011-05-23;65,052734;65,3116;64,995209;65,139023;1488800;48,403603
2011-05-24;65,139023;65,666344;65,052734;65,53212;2452000;48,695698
2011-05-25;65,369125;65,455414;64,496643;64,832214;2659800;48,175621
2011-05-26;64,803452;65,071907;64,199425;64,918503;1957100;48,239731
2011-05-27;65,071907;65,148613;64,67881;64,870567;1384800;48,204109
2011-05-31;65,282837;65,560883;65,014381;65,484177;2988500;48,66008
2011-06-01;65,33078;65,455414;64,67881;64,717163;2505300;48,090115
2011-06-02;64,793861;64,793861;63,595398;64,141899;2768800;47,662651
2011-06-03;63,528282;63,566635;62,837967;63,29818;3486000;47,035694
2011-06-06;63,307766;63,700863;63,096836;63,422817;2973200;47,128319
2011-06-07;63,585812;63,633747;63,183125;63,183125;2244100;46,950195
2011-06-08;62,703739;63,08725;62,464046;62,761265;2567300;47,159203
2011-06-09;63,03931;63,259827;62,6558;62,732502;2032100;47,137589
2011-06-10;62,579098;62,674976;61,907959;61,955898;2619800;46,554043
2011-06-13;62,243526;62,531158;61,927132;62,224354;2814700;46,75576
2011-06-14;62,368168;63,231064;62,281879;62,895493;2499600;47,260052
2011-06-15;62,540749;62,885906;62,147652;62,473633;2727200;46,943069
2011-06-16;62,464046;63,116013;62,44487;63,010548;2219900;47,346508
2011-06-17;63,24065;63,585812;63,163952;63,489933;4403400;47,70673
2011-06-20;63,518696;64,161072;63,46117;64,026848;2085100;48,110157
2011-06-21;64,266541;64,381592;63,863853;64,093956;1618200;48,160606
2011-06-22;63,969318;64,228188;63,595398;63,6721;1729300;47,843605
2011-06-23;63,403645;63,432407;62,703739;63,355705;2183400;47,605858
2011-06-24;63,384468;63,557049;62,483223;62,66539;2364500;47,087158
2011-06-27;62,598274;63,08725;62,598274;62,722916;1408200;47,130386
2011-06-28;63,010548;63,03931;62,617451;63,010548;1780000;47,346508
2011-06-29;63,29818;63,681686;63,192715;63,441994;2057100;47,670708
2011-06-30;63,604984;63,863853;63,374882;63,815914;1903900;47,951672
2011-07-01;63,614574;64,218597;63,528282;64,141899;2255300;48,196625
2011-07-05;64,391182;64,573349;63,767979;63,777565;2476100;47,922863
2011-07-06;63,892616;64,199425;63,624161;63,6721;2599400;47,843605
2011-07-07;63,998081;64,237778;63,873444;63,959732;2425900;48,059731
2011-07-08;63,652924;63,873444;63,384468;63,873444;2310500;47,994896
2011-07-11;63,509109;64,180252;63,355705;63,854267;2626600;47,980495
2011-07-12;64,03643;64,46788;63,787151;63,959732;1975400;48,059731
2011-07-13;64,170662;64,429527;63,835091;63,988495;1634900;48,081356
2011-07-14;64,084373;64,084373;63,509109;63,643337;2408000;47,821991
2011-07-15;63,873444;64,419945;63,729626;64,333656;3560000;48,340706
